wage,num_emp,num_jobs,num_est,wage_avg,age_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,year,bra_id,cbo_id,ibge_id
15966.83,62,62,22,257.53,36.629,None,None,None,None,2002,4mg070602,6,3117207
13818.76,54,54,19,255.90,40.889,None,None,None,None,2002,4mg070603,6,3117801
54022.58,200,200,38,270.11,35.77,None,None,None,None,2002,4mg070604,6,3119005
65161.27,295,295,48,220.89,38.325,None,None,None,None,2002,4mg070605,6,3129202
19810.61,100,100,33,198.11,40.09,None,None,None,None,2002,4mg070606,6,3144409
104341.49,504,504,100,207.03,35.81,None,None,None,None,2002,4mg070607,6,3149101
289048.52,1248,1249,210,231.42,36.225,None,None,None,None,2002,4mg070608,6,3159605
240142.16,1020,1020,184,235.43,37.861,None,None,None,None,2002,4mg070609,6,3162005
3707.54,15,15,11,247.17,30.733,None,None,None,None,2002,4mg070610,6,3162302
14465.58,50,50,19,289.31,35.66,None,None,None,None,2002,4mg070611,6,3163201
57844.41,235,236,47,245.10,36.953,None,None,None,None,2002,4mg070612,6,3164407
78273.87,307,307,88,254.96,35.283,None,None,None,None,2002,4mg070613,6,3167400
44284.88,177,177,57,250.20,33.316,None,None,None,None,2002,4mg070614,6,3169802
576.26,2,2,2,288.13,34.0,None,None,None,None,2002,4mg070700,6,3101300
89316.68,340,340,123,262.70,37.576,None,None,None,None,2002,4mg070701,6,3104908
118900.24,482,482,160,246.68,38.01,None,None,None,None,2002,4mg070702,6,3110707
262174.84,1214,1215,204,215.78,35.715,None,None,None,None,2002,4mg070703,6,3114105
51003.93,205,205,79,248.80,38.132,None,None,None,None,2002,4mg070704,6,3115508
163693.68,611,611,144,267.91,38.175,None,None,None,None,2002,4mg070705,6,3117702
27058.01,104,105,58,257.70,38.724,None,None,None,None,2002,4mg070706,6,3133006
176091.50,577,577,68,305.19,32.227,None,None,None,None,2002,4mg070707,6,3133105
49920.42,241,241,58,207.14,39.959,None,None,None,None,2002,4mg070708,6,3135902
32606.76,132,132,63,247.02,40.598,None,None,None,None,2002,4mg070709,6,3137809
38164.44,187,187,25,204.09,40.765,None,None,None,None,2002,4mg070710,6,3145505
65300.66,240,240,70,272.09,34.888,None,None,None,None,2002,4mg070711,6,3147600
51478.64,201,201,79,256.11,33.701,None,None,None,None,2002,4mg070712,6,3152600
19685.88,79,79,43,249.19,37.62,None,None,None,None,2002,4mg070713,6,3163706
6508.59,27,27,17,241.06,36.963,None,None,None,None,2002,4mg070714,6,3164902
32151.09,137,137,51,234.68,41.007,None,None,None,None,2002,4mg070715,6,3167806
317688.87,889,889,85,357.36,35.742,None,None,None,None,2002,4mg070800,6,3104106
233598.75,911,912,182,256.14,35.395,None,None,None,None,2002,4mg070801,6,3109501
362202.92,1108,1108,149,326.90,37.575,None,None,None,None,2002,4mg070802,6,3128303
544744.19,1938,1940,177,280.80,36.588,None,None,None,None,2002,4mg070803,6,3128709
105288.78,393,393,84,267.91,37.639,None,None,None,None,2002,4mg070804,6,3132909
91893.83,351,351,55,261.81,32.353,None,None,None,None,2002,4mg070805,6,3134806
20542.72,90,90,45,228.25,34.744,None,None,None,None,2002,4mg070806,6,3136900
461583.68,1329,1330,38,347.06,35.466,None,None,None,None,2002,4mg070807,6,3143005
313572.86,1040,1040,252,301.51,36.774,None,None,None,None,2002,4mg070808,6,3143203
174147.50,608,608,137,286.43,35.804,None,None,None,None,2002,4mg070809,6,3144102
51501.57,199,199,39,258.80,33.372,None,None,None,None,2002,4mg070810,6,3145109
17864.05,60,60,22,297.73,35.983,None,None,None,None,2002,4mg070811,6,3163904
461763.06,1587,1587,408,290.97,37.808,None,None,None,None,2002,4mg070812,6,3164704
90079.11,332,333,89,270.51,36.291,None,None,None,None,2002,4mg070813,6,3165107
383407.26,1440,1440,346,266.26,37.883,None,None,None,None,2002,4mg070900,6,3107109
122879.08,492,503,157,244.29,37.121,None,None,None,None,2002,4mg070901,6,3110905
61617.48,225,225,62,273.86,39.956,None,None,None,None,2002,4mg070902,6,3111309
262348.03,1100,1102,326,238.07,36.708,None,None,None,None,2002,4mg070903,6,3111606
257567.04,1097,1102,221,233.73,37.052,None,None,None,None,2002,4mg070904,6,3113909
137828.96,480,481,132,286.55,37.703,None,None,None,None,2002,4mg070905,6,3118700
189483.36,815,815,247,232.50,37.906,None,None,None,None,2002,4mg070906,6,3123601
105455.33,408,408,95,258.47,35.789,None,None,None,None,2002,4mg070907,6,3128105
89593.36,379,380,101,235.77,38.166,None,None,None,None,2002,4mg070908,6,3130507
59702.82,239,239,89,249.80,38.724,None,None,None,None,2002,4mg070909,6,3142601
137376.77,575,575,126,238.92,38.303,None,None,None,None,2002,4mg070910,6,3158300
20074.72,81,81,20,247.84,36.185,None,None,None,None,2002,4mg070911,6,3160801
35799.80,126,126,41,284.13,40.476,None,None,None,None,2002,4mg070912,6,3165206
304108.83,1287,1291,385,235.56,37.826,None,None,None,None,2002,4mg070913,6,3169307
688868.03,2859,2859,558,240.95,37.021,None,None,None,None,2002,4mg070914,6,3169406
356801.98,1457,1458,362,244.72,38.222,None,None,None,None,2002,4mg070915,6,3170701
276533.75,788,788,311,350.93,37.69,None,None,None,None,2002,4mg080000,6,3104007
271670.69,728,728,135,373.17,35.87,None,None,None,None,2002,4mg080001,6,3111507
205529.55,607,607,233,338.60,35.687,None,None,None,None,2002,4mg080002,6,3129509
122259.97,299,299,117,408.90,33.579,None,None,None,None,2002,4mg080003,6,3145000
47715.68,137,137,48,348.29,38.036,None,None,None,None,2002,4mg080004,6,3149200
279284.88,837,838,256,333.28,32.987,None,None,None,None,2002,4mg080005,6,3149804
13131.92,47,47,28,279.40,36.851,None,None,None,None,2002,4mg080006,6,3153004
241623.18,664,665,299,363.34,35.508,None,None,None,None,2002,4mg080007,6,3156908
194426.07,511,511,99,380.48,33.513,None,None,None,None,2002,4mg080008,6,3157708
137574.25,344,344,40,399.93,32.407,None,None,None,None,2002,4mg080009,6,3168101
144174.42,434,435,314,331.44,36.869,None,None,None,None,2002,4mg080100,6,3111101
145687.13,366,366,172,398.05,37.301,None,None,None,None,2002,4mg080101,6,3114550
343475.85,882,882,73,389.43,35.027,None,None,None,None,2002,4mg080102,6,3116902
28447.69,80,80,22,355.60,37.425,None,None,None,None,2002,4mg080103,6,3127008
447536.96,1228,1228,358,364.44,35.931,None,None,None,None,2002,4mg080104,6,3127107
73730.32,216,216,133,341.34,36.394,None,None,None,None,2002,4mg080105,6,3133402
315434.73,815,815,239,387.04,35.804,None,None,None,None,2002,4mg080106,6,3134400
47857.71,147,147,92,325.56,37.102,None,None,None,None,2002,4mg080107,6,3138625
107195.25,221,222,46,482.86,32.73,None,None,None,None,2002,4mg080108,6,3150703
28760.18,67,67,30,429.26,35.761,None,None,None,None,2002,4mg080109,6,3151602
40576.84,127,127,75,319.50,36.126,None,None,None,None,2002,4mg080110,6,3161304
49759.57,150,150,75,331.73,36.32,None,None,None,None,2002,4mg080111,6,3170438
39000.25,117,117,24,333.34,39.171,None,None,None,None,2002,4mg080200,6,3109808
198246.45,632,632,129,313.68,34.581,None,None,None,None,2002,4mg080201,6,3112604
73856.21,266,266,181,277.66,38.008,None,None,None,None,2002,4mg080202,6,3129103
32269.83,96,96,49,336.14,37.865,None,None,None,None,2002,4mg080203,6,3131406
219444.24,688,688,412,318.96,39.394,None,None,None,None,2002,4mg080204,6,3134202
150807.55,455,455,265,331.45,38.774,None,None,None,None,2002,4mg080205,6,3159803
4631.07,16,16,9,289.44,38.75,None,None,None,None,2002,4mg080300,6,3103801
221036.71,616,617,211,358.24,35.908,None,None,None,None,2002,4mg080301,6,3114303
30197.81,91,91,39,331.84,38.011,None,None,None,None,2002,4mg080302,6,3128907
64187.24,191,191,97,336.06,35.372,None,None,None,None,2002,4mg080303,6,3137502
11654.13,36,36,25,323.73,36.028,None,None,None,None,2002,4mg080305,6,3141207
721907.75,2014,2014,556,358.45,34.729,None,None,None,None,2002,4mg080306,6,3148004
710004.34,1530,1530,171,464.06,33.285,None,None,None,None,2002,4mg080307,6,3155504
15254.15,51,51,15,299.10,39.686,None,None,None,None,2002,4mg080308,6,3159704
504202.65,1069,1069,156,471.66,31.895,None,None,None,None,2002,4mg080309,6,3162104
61745.19,193,193,56,319.92,33.052,None,None,None,None,2002,4mg080310,6,3168903
14316.62,47,47,30,304.61,35.255,None,None,None,None,2002,4mg080400,6,3100104
274497.16,799,799,246,343.55,35.039,None,None,None,None,2002,4mg080401,6,3119302
10639.84,29,29,15,366.89,34.862,None,None,None,None,2002,4mg080402,6,3120706
4013.12,13,13,10,308.70,39.538,None,None,None,None,2002,4mg080403,6,3123502
85595.98,268,268,61,319.39,33.556,None,None,None,None,2002,4mg080404,6,3124807
3432.28,10,10,9,343.23,39.7,None,None,None,None,2002,4mg080405,6,3127909
42250.62,100,100,40,422.51,35.95,None,None,None,None,2002,4mg080406,6,3131604
287275.26,847,847,283,339.17,35.054,None,None,None,None,2002,4mg080407,6,3143104
769221.87,2266,2268,646,339.16,34.907,None,None,None,None,2002,4mg080408,6,3148103
52941.95,144,144,38,367.65,34.826,None,None,None,None,2002,4mg080409,6,3156403
194625.97,568,568,142,342.65,32.231,None,None,None,None,2002,4mg080410,6,3166808
72009.76,195,195,54,369.28,33.856,None,None,None,None,2002,4mg080500,6,3100708
174601.39,365,366,110,477.05,37.205,None,None,None,None,2002,4mg080501,6,3111408
78079.34,273,273,153,286.01,37.96,None,None,None,None,2002,4mg080502,6,3117306
94021.08,226,226,85,416.02,36.438,None,None,None,None,2002,4mg080503,6,3118205
1065290.94,2582,2582,14,412.58,31.12,None,None,None,None,2002,4mg080504,6,3121258
1336494.30,3524,3526,991,379.04,36.014,None,None,None,None,2002,4mg080505,6,3170107
63721.91,181,181,81,352.06,38.486,None,None,None,None,2002,4mg080506,6,3171105
412827.71,1170,1173,533,351.94,36.423,None,None,None,None,2002,4mg080600,6,3103504
14091.77,44,44,23,320.27,40.045,None,None,None,None,2002,4mg080601,6,3103751
292332.42,661,661,64,442.26,36.843,None,None,None,None,2002,4mg080602,6,3111804
21794.49,62,62,27,351.52,37.032,None,None,None,None,2002,4mg080603,6,3115003
28683.42,86,86,35,333.53,37.012,None,None,None,None,2002,4mg080604,6,3115805
108228.71,278,278,55,389.31,30.863,None,None,None,None,2002,4mg080605,6,3130705
179137.85,558,558,226,321.04,35.575,None,None,None,None,2002,4mg080606,6,3142809
402087.79,1314,1314,447,306.00,35.762,None,None,None,None,2002,4mg080607,6,3152808
244010.67,608,608,225,401.33,37.197,None,None,None,None,2002,4mg080608,6,3169604
2152028.69,5175,5177,713,415.69,33.63,None,None,None,None,2002,4mg080609,6,3170206
22898.78,88,88,53,260.21,35.807,None,None,None,None,2002,4mg090000,6,3100906
7118.41,31,31,13,229.63,37.968,None,None,None,None,2002,4mg090001,6,3106606
229959.63,949,949,309,242.32,37.411,None,None,None,None,2002,4mg090002,6,3113701
